Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
IL.10,Base,0.01,0.00198696,0.485579,-0.0482433,0.0690761,4433,0.313740103607694,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,0.05,0.00267826,0.41807,-0.0560104,0.0690521,15404,0.378750995573024,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,0.1,0.00334483,0.365412,-0.0625935,0.069029,25715,0.43721719467311,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,0.2,0.00239262,0.444082,-0.0529394,0.069062,41818,0.35253682975157,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,0.5,0.000475111,0.733199,-0.0235907,0.0691284,74054,0.134778136037669,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,1,0.000626165,0.695544,-0.0270824,0.0691231,100031,0.157675391404823,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,5e-08,0.00283979,0.404355,-0.0525849,0.0629532,27,0.393237182307331,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,5e-05,0.00048838,0.729642,-0.0218071,0.0630274,117,0.136890174894485,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,5e-04,1.23897e-05,0.956107,-0.00347334,0.0630424,436,0.0194935021703277,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.001,0.000460305,0.737234,-0.021171,0.0630282,746,0.132394644055395,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.01,0.000154867,0.845707,-0.01228,0.0630379,4433,0.0727800746957261,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.05,0.00221059,0.461977,-0.0463951,0.062973,15404,0.335379645703031,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.1,0.00121268,0.585966,-0.0343631,0.0630045,25715,0.23212758268629,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.2,0.00163562,0.526961,-0.039908,0.0629912,41818,0.27822152541657,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,0.5,0.00267435,0.418411,-0.0510302,0.0629584,74054,0.378396906414913,N,N,0.993214387351779,0.00295699803588768,N
IL.13,Base,1,0.00333284,0.366274,-0.0569673,0.0629376,100031,0.436193908682683,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,5e-08,0.0059828,0.22578,-0.0693006,0.0570688,27,0.646314531296492,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,5e-05,0.00109176,0.605292,-0.0296039,0.057209,117,0.218035066016103,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,5e-04,0.000231487,0.811943,-0.0136316,0.0572336,436,0.0904744580178956,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.001,0.00316412,0.378712,-0.0503978,0.0571496,746,0.421690933455316,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.01,0.0108162,0.102956,-0.0931799,0.0569298,4433,0.987348338788918,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.05,0.00597941,0.225912,-0.0692809,0.0570689,15404,0.646060699600367,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.1,0.00547406,0.246657,-0.0662887,0.0570834,25715,0.607906554970803,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.2,0.00352929,0.352492,-0.0532266,0.0571392,41818,0.452850735113096,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,0.5,0.00102699,0.616208,-0.0287122,0.0572109,74054,0.210272667698238,N,N,0.993214387351779,0.00295699803588768,N
IL.3,Base,1,0.00211934,0.471379,-0.0412463,0.0571796,100031,0.326629769260294,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,5e-08,0.00607597,0.22219,-0.0940096,0.0768171,27,0.653275491041182,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,5e-05,1.11934e-05,0.958278,0.00403501,0.0770511,117,0.0185084822037058,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,5e-04,0.00211112,0.47224,-0.0554142,0.0769701,436,0.325837229786862,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.001,0.00228136,0.454887,-0.0576051,0.0769636,746,0.342096474488881,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.01,0.00075489,0.667412,-0.0331365,0.0770224,4433,0.175605989040334,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.05,0.000122734,0.862466,-0.0133612,0.0770468,15404,0.0642580166064942,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.1,1.18019e-05,0.95716,0.00414325,0.0770511,25715,0.0190154589744558,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.2,0.000117569,0.865363,0.0130771,0.077047,41818,0.0628016777059927,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,0.5,3.14367e-05,0.930137,0.00676212,0.0770503,74054,0.0314530794438647,N,N,0.993214387351779,0.00295699803588768,N
IL.8,Base,1,5.13225e-05,0.910806,0.00864009,0.0770495,100031,0.0405741171013518,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,5e-08,0.000646245,0.690948,0.0246427,0.0619109,27,0.160554635929471,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,5e-05,0.00474997,0.280601,0.0668091,0.0617836,117,0.551910785575271,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,5e-04,0.00140869,0.557143,0.036383,0.0618872,436,0.254033321630212,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,0.001,0.00430912,0.304153,0.0636334,0.0617973,746,0.516907895535037,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,0.01,0.00442268,0.297853,0.0644663,0.0617938,4433,0.52599802129324,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,0.05,0.00548956,0.245987,0.0718223,0.0617607,15404,0.60908784402446,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,0.1,0.0028109,0.406759,0.0513941,0.0618438,25715,0.390662829031312,N,N,0.993214387351779,0.00295699803588768,N
