Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
IL.13,Base,0.2,0.0138354,0.134797,-0.120626,0.0802618,41446,0.870319773215713,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,0.5,0.0122756,0.15911,-0.113623,0.0803253,73235,0.798302524260772,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,1,0.0137301,0.136301,-0.120166,0.0802661,98642,0.865500957863868,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,5e-08,0.00270579,0.509597,0.0595494,0.0901008,17,0.292773137358893,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,5e-05,0.00520233,0.360194,0.0825713,0.089988,102,0.44346352579909,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,5e-04,0.000442262,0.789883,-0.0240752,0.090203,417,0.102437233035443,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.001,0.00170203,0.601045,0.0472295,0.0901462,733,0.221093011324932,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.01,0.000702519,0.736979,0.0303431,0.0901913,4420,0.132544887058258,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.05,0.00706661,0.286008,0.0962356,0.0899036,15335,0.543621818943461,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.1,0.00992194,0.205819,0.114032,0.0897743,25611,0.686514536209761,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.2,0.00972813,0.210327,0.112913,0.0897831,41446,0.677104972685338,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,0.5,0.00665111,0.300684,0.0933635,0.0899224,73235,0.521889680966941,N,N,0.979218130081301,0.00912055422488877,N
IL.3,Base,1,0.00822402,0.2496,0.103818,0.0898512,98642,0.602755418989614,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,5e-08,0.00151944,0.621283,-0.0223363,0.0451259,17,0.206710529707666,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,5e-05,0.000766315,0.725753,-0.0158625,0.0451429,102,0.139211160276512,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,5e-04,1.43314e-05,0.961747,-0.00216927,0.0451599,417,0.0169391597240091,N,N,0.994794263565891,0.00226672773348696,N
IL.8,Base,0.001,0.000138529,0.88146,0.00674434,0.0451571,733,0.0547973908784758,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,0.01,0.000276862,0.833029,-0.00953457,0.045154,4420,0.0793398793606222,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,0.05,0.00276842,0.504731,-0.0301499,0.0450977,15335,0.296940020577419,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,0.1,0.00240763,0.533927,-0.0281167,0.0451059,25611,0.272518116874769,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,0.2,0.00028612,0.830302,-0.00969267,0.0451538,41446,0.0807639159633954,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,0.5,0.00137703,0.638144,0.0212638,0.0451291,73235,0.195081309760295,N,N,0.979218130081301,0.00912055422488877,N
IL.8,Base,1,0.00183184,0.587481,0.0245252,0.0451189,98642,0.231006174551697,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,5e-08,0.0134669,0.140141,-0.121278,0.0818069,17,0.853434787849062,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,5e-05,3.62422e-05,0.939204,-0.0062915,0.0823619,102,0.0272400664646162,N,N,0.98464935483871,0.00671839932001457,N
MMP.9,Base,5e-04,0.0116067,0.171019,-0.11259,0.081884,417,0.766955637346044,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,0.001,4.61901e-10,0.999783,-2.24606e-05,0.0823634,733,9.42521292989378e-05,N,N,0.999783,9.42521292989378e-05,N
MMP.9,Base,0.01,0.00655262,0.304302,-0.084597,0.0820931,4420,0.5166951932675,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,0.05,0.00133646,0.643142,-0.0382054,0.0823083,15335,0.191693128152205,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,0.1,0.00348001,0.454441,-0.0616506,0.08222,25611,0.342522493163025,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,0.2,0.000748864,0.728771,-0.0285989,0.0823326,41446,0.137408917580831,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,0.5,0.00123302,0.656314,-0.0366972,0.0823126,73235,0.182888331598786,N,N,0.979218130081301,0.00912055422488877,N
MMP.9,Base,1,0.00165706,0.605897,-0.0425418,0.0822951,98642,0.217601197836316,N,N,0.979218130081301,0.00912055422488877,N
